,num_sectn_,RES_NM_REG
2311,0003010550,Montérégie
2312,0021809500,Centre-du-Québec
2313,0010469000,Montérégie
2314,2577001000,Outaouais
2315,0010930000,Abitibi-Témiscamingue
2316,0013259300,Bas-Saint-Laurent
2317,0020150530,Montérégie
2318,0064062500,Laurentides
2319,0036615000,Outaouais
2320,0001518006,Montréal
2321,0032357500,Laurentides
2322,0003017010,Montérégie
2323,0017540000,Chaudière-Appalaches
2324,2372202000,Abitibi-Témiscamingue
2325,0002004715,Montérégie
2326,0013826000,Lanaudière
2327,0002059100,Chaudière-Appalaches
2328,6151004000,Montérégie
2329,0004051800,Capitale-Nationale
2330,6558102000,Montérégie
2331,0003019000,Montérégie
2332,0029350000,Bas-Saint-Laurent
2333,1869000100,Abitibi-Témiscamingue
2334,0013829500,Mauricie
2335,0004013926,Montréal
2336,0011281000,Chaudière-Appalaches
2337,0001020904,Estrie
2338,6074510000,Montérégie
2339,0005553002,Mauricie
2340,0016933000,Saguenay–Lac-Saint-Jean
2341,0013208500,Montérégie
2342,0002021000,Montérégie
2343,7891001000,Centre-du-Québec
2344,0011241102,Estrie
2345,0044050009,Capitale-Nationale
2346,0022635000,Centre-du-Québec
2347,0030149000,Outaouais
2348,0004063002,Capitale-Nationale
2349,0013216000,Montérégie
2350,4053001000,Capitale-Nationale
2351,0052005000,Montréal
2352,3066102000,Laurentides
2353,0036641000,Outaouais
2354,4446801000,Capitale-Nationale
2355,4174001000,Capitale-Nationale
2356,0013289500,Gaspésie–Îles-de-la-Madeleine
2357,0017550014,Capitale-Nationale
2358,0041047002,Estrie
2359,0007323024,Chaudière-Appalaches
2360,0002514450,Montréal
2361,3734001000,Mauricie
2362,0011667500,Centre-du-Québec
2363,9262101000,Bas-Saint-Laurent
2364,0017213000,Saguenay–Lac-Saint-Jean
2365,0013902500,Estrie
2366,0011238800,Estrie
2367,0013803500,Montérégie
2368,3551003000,Lanaudière
2369,2337801000,Abitibi-Témiscamingue
2370,0027947500,Chaudière-Appalaches
2371,0003010510,Montérégie
2372,0003527500,Montérégie
2373,0003532002,Montérégie
2374,0013209500,Montérégie
2375,0038227500,Abitibi-Témiscamingue
2376,0013277000,Bas-Saint-Laurent
2377,0002017501,Montréal
2378,0010812500,Estrie
2379,0007346000,Capitale-Nationale
2380,0020152010,Montérégie
2381,0013294500,Gaspésie–Îles-de-la-Madeleine
2382,7877102000,Centre-du-Québec
2383,4866001000,Capitale-Nationale
2384,0032112500,Outaouais
2385,0002001500,Montérégie
2386,0013233000,Centre-du-Québec
2387,0034620000,Lanaudière
2388,7774003000,Centre-du-Québec
2389,0021730000,Montérégie
2390,0004003255,Montérégie
2391,0004052750,Capitale-Nationale
2392,4090001000,Capitale-Nationale
2393,7766002000,Centre-du-Québec
2394,9543001000,Bas-Saint-Laurent
2395,9976008000,Gaspésie–Îles-de-la-Madeleine
2396,0022121500,Montérégie
2397,0021435000,Estrie
2398,9434802000,Bas-Saint-Laurent
2399,0013251000,Bas-Saint-Laurent
2400,0013284500,Gaspésie–Îles-de-la-Madeleine
2401,3975701000,Mauricie
2402,0039346600,Abitibi-Témiscamingue
2403,0003115500,Lanaudière
2404,0005503906,Estrie
2405,0016985000,Saguenay–Lac-Saint-Jean
2406,0017033000,Saguenay–Lac-Saint-Jean
2407,0013277300,Bas-Saint-Laurent
2408,0015834000,Lanaudière
2409,0011764000,Laurentides
2410,0013830200,Mauricie
2411,0021617000,Estrie
2412,0014375000,Centre-du-Québec
2413,3934400100,Mauricie
2414,0015824000,Laurentides
2415,0022755000,Montérégie
2416,8995801000,Chaudière-Appalaches
2417,4490002000,Saguenay–Lac-Saint-Jean
2418,6949201000,Estrie
2419,0021902000,Montérégie
2420,0037320000,Saguenay–Lac-Saint-Jean
2421,0005515906,Estrie
2422,0023140000,Montérégie
2423,3776001000,Mauricie
2424,0003532510,Montérégie
2425,0002530000,Lanaudière
2426,7963003000,Centre-du-Québec
2427,0044016000,Laval
2428,0022749000,Montérégie
2429,0024357500,Estrie
2430,7278002000,Intersection: Montérégie + Centre-du-Québec
2431,0003536010,Montérégie
2432,0001301000,Montréal
2433,0036785000,Capitale-Nationale
2434,0020305000,
2435,0022123200,Montérégie
2436,0010845500,Chaudière-Appalaches
2437,0007357001,Capitale-Nationale
2438,6497202000,Montérégie
2439,9534003000,Gaspésie–Îles-de-la-Madeleine
2440,9976601000,Gaspésie–Îles-de-la-Madeleine
2441,0002061021,Chaudière-Appalaches
2442,0014844000,Outaouais
2443,0003022800,Montérégie
2444,9454006000,Bas-Saint-Laurent
2445,0010464000,Montérégie
2446,0007345075,Capitale-Nationale
2447,0019545000,Bas-Saint-Laurent
2448,0039020000,Abitibi-Témiscamingue
2449,0017317500,Chaudière-Appalaches
2450,0001011500,Montérégie
2451,1893301000,Abitibi-Témiscamingue
2452,0004026804,Lanaudière
2453,0007345018,Capitale-Nationale
2454,3061101000,Laurentides
2455,0004013830,Montréal
2456,3640201000,Lanaudière
2457,2572001000,Outaouais
2458,0026970000,Chaudière-Appalaches
2459,0013209600,Montérégie
2460,0015827500,Laurentides
2461,7774004000,Centre-du-Québec
2462,0017322000,Chaudière-Appalaches
2463,0032728000,Laurentides
2464,9728803000,Gaspésie–Îles-de-la-Madeleine
2465,0002023001,Montérégie
2466,0004026920,Lanaudière
2467,0029854000,Bas-Saint-Laurent
2468,0037015000,Laurentides
2469,0002004730,Montérégie
2470,0011751500,Laurentides
2471,8953102000,Chaudière-Appalaches
2472,0003030501,Montérégie
2473,6131120000,Montérégie
2474,0011770000,Intersection: Laurentides + Outaouais
2475,7832402000,Centre-du-Québec
2476,3014802000,Laurentides
2477,0013615002,Montréal
2478,0021616500,Estrie
2479,0007345005,Capitale-Nationale
2480,0011155000,Intersection: Abitibi-Témiscamingue + Nord-du-Québec
2481,8657101000,Chaudière-Appalaches
2482,0002013500,Montréal
2483,0052020000,Montréal
2484,7979001000,Centre-du-Québec
2485,0013720000,Montérégie
2486,0005006001,Outaouais
2487,0002525000,Lanaudière
2488,0044045001,Capitale-Nationale
2489,0016959500,Saguenay–Lac-Saint-Jean
2490,0034328000,Lanaudière
2491,0016756000,Nord-du-Québec
2492,0002012802,Montréal
2493,9695201000,Gaspésie–Îles-de-la-Madeleine
2494,0002047506,Centre-du-Québec
2495,0012551000,Lanaudière
2496,0044008000,Laval
2497,0021802500,Centre-du-Québec
2498,0021427500,Estrie
2499,0001024708,Estrie
2500,0034427500,Laurentides
2501,0001513000,Montérégie
2502,0021677500,Chaudière-Appalaches
2503,0002050024,Chaudière-Appalaches
2504,6644101000,Estrie
2505,0011655000,Centre-du-Québec
2506,0016977500,Saguenay–Lac-Saint-Jean
2507,0004062000,Capitale-Nationale
2508,0002037000,Montérégie
2509,0013129000,Lanaudière
2510,0002015500,Montréal
2511,8095002000,Chaudière-Appalaches
2512,0003031000,Montérégie
2513,2667002000,Laurentides
2514,0022965000,Montérégie
2515,0004051007,Capitale-Nationale
2516,4382101000,Capitale-Nationale
2517,0005048000,Laurentides
2518,4094001000,Capitale-Nationale
2519,7877101000,Centre-du-Québec
2520,0014324000,Estrie
2521,0002072500,Bas-Saint-Laurent
2522,0021447500,Estrie
2523,0002007400,Montérégie
2524,8558001000,Chaudière-Appalaches
2525,0001935003,Laval
2526,0005504252,Estrie
2527,0011234200,Estrie
2528,0003538001,Montérégie
2529,0014851500,Outaouais
2530,0011143000,Abitibi-Témiscamingue
2531,0014874000,Laurentides
2532,0007354702,Capitale-Nationale
2533,0002093000,Bas-Saint-Laurent
2534,0004061000,Capitale-Nationale
2535,S001346860,Montérégie
2536,0004033503,Mauricie
2537,9944201000,Gaspésie–Îles-de-la-Madeleine
2538,0017319500,Chaudière-Appalaches
2539,0010540000,Outaouais
2540,9688001000,Bas-Saint-Laurent
2541,0004065019,Capitale-Nationale
2542,0017577500,Saguenay–Lac-Saint-Jean
2543,0026130000,Centre-du-Québec
2544,0020167000,Montérégie
2545,0011732200,Laurentides
2546,0004052500,Capitale-Nationale
2547,0007358000,Capitale-Nationale
2548,0001016875,Montérégie
2549,4382102000,Capitale-Nationale
2550,8947302000,Chaudière-Appalaches
2551,0013875500,Côte-Nord
2552,0003023501,Montérégie
2553,0028350000,Chaudière-Appalaches
2554,0001024208,Estrie
2555,0016958000,Saguenay–Lac-Saint-Jean
2556,0002062000,Chaudière-Appalaches
2557,7582000500,Estrie
2558,0025730500,Estrie
2559,0017318100,Chaudière-Appalaches
2560,0011257000,Intersection: Estrie + Chaudière-Appalaches
2561,0001023700,Estrie
2562,0017550001,Capitale-Nationale
2563,0023150000,Montérégie
2564,0001024902,Estrie
2565,0002064000,Chaudière-Appalaches
2566,0022242000,Estrie
2567,0013295400,Gaspésie–Îles-de-la-Madeleine
2568,8264101000,Chaudière-Appalaches
2569,9476001000,Bas-Saint-Laurent
2570,0004044003,Capitale-Nationale
2571,0011256000,Estrie
2572,0039116000,Abitibi-Témiscamingue
2573,6171030000,Montérégie
2574,9498003000,Bas-Saint-Laurent
2575,0003020540,Montérégie
2576,0034220500,Montérégie
2577,0022370000,Montérégie
2578,0024307500,Estrie
2579,0013271800,Bas-Saint-Laurent
2580,2155001000,Abitibi-Témiscamingue
2581,0013244500,Chaudière-Appalaches
2582,0013208475,Montérégie
2583,0015539500,Mauricie
2584,0017015000,Saguenay–Lac-Saint-Jean
2585,0013811002,Montréal
2586,3953003000,Mauricie
2587,0002006300,Montérégie
2588,0033765000,Lanaudière
2589,0011215000,Montérégie
2590,0002012005,Montréal
2591,0019823000,Gaspésie–Îles-de-la-Madeleine
2592,7852020000,Centre-du-Québec
2593,3019310000,Montérégie
2594,9046001000,Chaudière-Appalaches
2595,0029640000,Bas-Saint-Laurent
2596,7939002000,Centre-du-Québec
2597,0004001500,Montérégie
2598,0044039001,Capitale-Nationale
2599,0022254000,Estrie
2600,4281501010,Capitale-Nationale
2601,2473001000,Outaouais
2602,0001018208,Estrie
2603,7098001000,Montérégie
2604,0010476000,Montérégie
2605,7832401000,Centre-du-Québec
2606,0010466000,Montérégie
2607,0004029501,Mauricie
2608,0002046002,Centre-du-Québec
2609,0022234000,Estrie
2610,0013277700,Bas-Saint-Laurent
2611,0022717500,Montérégie
2612,4474005000,Saguenay–Lac-Saint-Jean
2613,0036216500,Capitale-Nationale
2614,0001515201,Montréal
2615,0023110000,Montérégie
2616,0007321000,Chaudière-Appalaches
2617,0038245000,Abitibi-Témiscamingue
2618,8477102000,Estrie
2619,0030950000,Laurentides
2620,0022038500,Estrie
2621,3482003000,Lanaudière
2622,0074032500,Capitale-Nationale
2623,3285502000,Intersection: Laurentides + Lanaudière
2624,0021608000,Estrie
2625,2127001000,Abitibi-Témiscamingue
2626,0023430000,Bas-Saint-Laurent
2627,0019950000,Gaspésie–Îles-de-la-Madeleine
2628,0001516001,Montréal
2629,0004051001,Capitale-Nationale
2630,0028945000,Bas-Saint-Laurent
2631,9225004000,Bas-Saint-Laurent
2632,0004013847,Montréal
2633,0000506000,Outaouais
2634,0001022780,Estrie
2635,0013282300,Gaspésie–Îles-de-la-Madeleine
2636,2089001000,Intersection: Abitibi-Témiscamingue + Nord-du-Québec
2637,0002077500,Bas-Saint-Laurent
2638,0013725000,Montérégie
2639,0005557500,Mauricie
2640,0057332500,Capitale-Nationale
2641,0022038700,Estrie
2642,0004026101,Lanaudière
2643,0031542000,Outaouais
2644,0021440000,Estrie
2645,0013737500,Intersection: Montérégie + Estrie
2646,0014115300,Estrie
2647,0035845000,Capitale-Nationale
2648,0001509021,Montérégie
2649,0002061000,Chaudière-Appalaches
2650,0054083008,Capitale-Nationale
2651,0004019001,Montréal
2652,9239101000,Bas-Saint-Laurent
2653,0020523000,Montérégie
2654,0027726000,Chaudière-Appalaches
2655,0004056010,Capitale-Nationale
2656,4139500100,Capitale-Nationale
2657,0004028500,Intersection: Lanaudière + Mauricie
2658,0003013040,Montérégie
2659,0004041000,Intersection: Mauricie + Capitale-Nationale
2660,0021906000,Montérégie
2661,0007331500,Chaudière-Appalaches
2662,4889201000,Côte-Nord
2663,0041050000,Estrie
2664,0024705500,Estrie
2665,0033760000,Lanaudière
2666,0010483000,Estrie
2667,0016110500,Estrie
2668,0025577000,Centre-du-Québec
2669,3848101000,Mauricie
2670,0002514201,Montréal
2671,0011708000,Intersection: Montréal + Laval
2672,0013274500,Bas-Saint-Laurent
2673,0004054002,Capitale-Nationale
2674,0039156000,Abitibi-Témiscamingue
2675,0011752000,Laurentides
2676,6014801010,Laval
2677,4635001000,Saguenay–Lac-Saint-Jean
2678,0010813500,Estrie
2679,0036795000,Intersection: Mauricie + Capitale-Nationale
2680,0023450000,Bas-Saint-Laurent
2681,0039336000,Abitibi-Témiscamingue
2682,4441001000,Capitale-Nationale
2683,0074030000,Capitale-Nationale
2684,0035412000,Intersection: Mauricie + Capitale-Nationale
2685,2055001000,Abitibi-Témiscamingue
2686,9124001000,Chaudière-Appalaches
2687,0003037003,Montérégie
2688,0002001200,Montérégie
2689,0004042004,Capitale-Nationale
2690,0016109906,Estrie
2691,0013291200,Gaspésie–Îles-de-la-Madeleine
2692,0036780200,Capitale-Nationale
2693,0011782700,Abitibi-Témiscamingue
2694,0013652500,Capitale-Nationale
2695,7857002000,Centre-du-Québec
2696,0025328000,Estrie
2697,0007345030,Capitale-Nationale
2698,0013295000,Gaspésie–Îles-de-la-Madeleine
2699,0002013202,Montréal
2700,0013206100,Montérégie
2701,0029950000,Gaspésie–Îles-de-la-Madeleine
2702,3285501000,Laurentides
2703,0007346048,Capitale-Nationale
2704,0004058018,Capitale-Nationale
2705,0011212500,Montérégie
2706,0010945000,Intersection: Abitibi-Témiscamingue + Nord-du-Québec
2707,0010462000,Montérégie
2708,3277005000,Laurentides
2709,0002510000,Intersection: Montréal + Montérégie
2710,0016921000,Saguenay–Lac-Saint-Jean
2711,0032150000,Laurentides
2712,0011780000,Abitibi-Témiscamingue
2713,6494101000,Montérégie
2714,0001518016,Montréal
2715,0074045010,Capitale-Nationale
2716,0012516104,Laval
2717,0017565001,Capitale-Nationale
2718,0012516508,Laval
2719,7582001000,Estrie
2720,8624401000,Chaudière-Appalaches
2721,0013293200,Gaspésie–Îles-de-la-Madeleine
2722,9629702000,Bas-Saint-Laurent
2723,0002049000,Chaudière-Appalaches
2724,7847001000,Centre-du-Québec
2725,0011231100,Estrie
2726,0044032508,Capitale-Nationale
2727,0021808000,Centre-du-Québec
2728,0024950000,Estrie
2729,0016750000,Nord-du-Québec
2730,9485001000,Bas-Saint-Laurent
2731,0013282000,Gaspésie–Îles-de-la-Madeleine
2732,0004026800,Lanaudière
2733,0020420000,Chaudière-Appalaches
2734,0019740000,Gaspésie–Îles-de-la-Madeleine
2735,3524102000,Lanaudière
2736,0004058010,Capitale-Nationale
2737,0033523000,Laval
2738,6655205000,Estrie
2739,8759001000,Chaudière-Appalaches
2740,0013806000,Montérégie
2741,0004059004,Capitale-Nationale
2742,3022230000,Montérégie
2743,0013253000,Bas-Saint-Laurent
2744,0014871000,Laurentides
2745,0019750000,Gaspésie–Îles-de-la-Madeleine
2746,3790001000,Mauricie
2747,0017202500,Côte-Nord
2748,0044022500,Laval
2749,0022248000,Estrie
2750,0007320010,Chaudière-Appalaches
2751,0001020108,Estrie
2752,0036025000,Capitale-Nationale
2753,0003532530,Montérégie
2754,0004042003,Capitale-Nationale
2755,0015540000,Mauricie
2756,0011273500,Chaudière-Appalaches
2757,0021628000,Intersection: Centre-du-Québec + Chaudière-Appalaches
2758,0002006604,Montérégie
2759,0015543200,Mauricie
2760,0001024000,Estrie
2761,8779501000,Chaudière-Appalaches
2762,0097357501,Capitale-Nationale
2763,7834106000,Centre-du-Québec
2764,0013250500,Bas-Saint-Laurent
2765,0004026203,Lanaudière
2766,3125002000,Laurentides
2767,0041048000,Estrie
2768,0036127500,Mauricie
2769,0038232500,Abitibi-Témiscamingue
2770,0033940000,Lanaudière
2771,0005551500,Mauricie
2772,0017362800,Chaudière-Appalaches
2773,0007060008,Saguenay–Lac-Saint-Jean
2774,6127000400,Montérégie
2775,3345002000,Lanaudière
2776,0007355004,Capitale-Nationale
2777,9678403000,Bas-Saint-Laurent
2778,0036770000,Capitale-Nationale
2779,0019935000,Gaspésie–Îles-de-la-Madeleine
2780,0004010000,Montréal
2781,0005010000,Outaouais
2782,7526002000,Centre-du-Québec
2783,0014859000,Laurentides
2784,4692000200,Saguenay–Lac-Saint-Jean
2785,2157001000,Abitibi-Témiscamingue
2786,0013225600,Centre-du-Québec
2787,0013867000,Capitale-Nationale
2788,0002016001,Montréal
2789,7031001000,Montérégie
2790,0011318000,Abitibi-Témiscamingue
2791,0002006600,Montérégie
2792,7150303000,Montérégie
2793,0025574000,Centre-du-Québec
2794,0001516202,Montréal
2795,7235001000,Centre-du-Québec
2796,0013440000,Montérégie
2797,0014126000,Estrie
2798,0002058113,Chaudière-Appalaches
2799,0013262000,Bas-Saint-Laurent
2800,0021837500,Chaudière-Appalaches
2801,0007354006,Capitale-Nationale
2802,0025543000,Estrie
2803,0013294000,Gaspésie–Îles-de-la-Madeleine
2804,0034214500,Montérégie
2805,7255104000,Montérégie
2806,0001019000,Estrie
2807,0017051000,Saguenay–Lac-Saint-Jean
2808,0010932500,Abitibi-Témiscamingue
2809,0002013806,Montréal
2810,0004042000,Capitale-Nationale
2811,0007345010,Capitale-Nationale
2812,0011241100,Estrie
2813,4244001000,Capitale-Nationale
2814,9176205000,Bas-Saint-Laurent
2815,0001515000,Montréal
2816,0004050008,Capitale-Nationale
2817,0010555000,Outaouais
2818,0027535000,Chaudière-Appalaches
2819,0020610000,Estrie
2820,7083008000,Montérégie
2821,0023508000,Estrie
2822,3848003000,Mauricie
2823,0027725000,Chaudière-Appalaches
2824,0017217060,Saguenay–Lac-Saint-Jean
2825,2736001000,Laurentides
2826,0064090501,Lanaudière
2827,0021520000,Estrie
2828,0027140000,Chaudière-Appalaches
2829,0001518300,Montréal
2830,0023050000,Bas-Saint-Laurent
2831,9459001000,Bas-Saint-Laurent
2832,0001303800,Montréal
2833,0001508500,Montérégie
2834,0036060000,Capitale-Nationale
2835,0001525502,Laurentides
2836,0013868300,Capitale-Nationale
2837,0044045000,Capitale-Nationale
2838,0031705000,Outaouais
2839,0002051014,Chaudière-Appalaches
2840,0013869000,Capitale-Nationale
2841,0020211000,Montérégie
2842,0005516402,Estrie
2843,0001013000,Montérégie
2844,4361001000,Capitale-Nationale
2845,0019566000,Bas-Saint-Laurent
2846,9224001000,Bas-Saint-Laurent
2847,2660003000,Laurentides
2848,0014861000,Laurentides
2849,0003540000,Montérégie
2850,0020555000,Montérégie
2851,0037142500,Capitale-Nationale
2852,0022935000,Montérégie
2853,0033514000,Intersection: Montréal + Laval
2854,0015914000,Mauricie
2855,0013879000,Côte-Nord
2856,0015911000,Mauricie
2857,0001514202,Montréal
2858,0007358012,Capitale-Nationale
2859,0002045120,Centre-du-Québec
2860,8594001000,Chaudière-Appalaches
2861,0027528500,Chaudière-Appalaches
2862,0001518603,Montréal
2863,0039350000,Abitibi-Témiscamingue
2864,0033572500,Lanaudière
2865,0013209200,Montérégie
2866,0036302500,Capitale-Nationale
2867,0002003510,Montérégie
2868,0001023802,Estrie
2869,0011241500,Estrie
2870,2659501500,Intersection: Laurentides + Lanaudière + Mauricie
2871,0030135000,Outaouais
2872,0021932000,Montérégie
2873,0004042005,Capitale-Nationale
2874,0011259000,Chaudière-Appalaches
2875,0007357006,Capitale-Nationale
2876,0013208800,Montérégie
2877,2396302000,Outaouais
2878,9831004000,Gaspésie–Îles-de-la-Madeleine
2879,0007354003,Capitale-Nationale
2880,4276501000,Capitale-Nationale
2881,0014334000,Estrie
2882,4175000500,Capitale-Nationale
2883,0015318500,Mauricie
2884,0005504602,Estrie
2885,0014105000,Estrie
2886,0001508510,Montérégie
2887,0002026002,Montérégie
2888,0023035000,Bas-Saint-Laurent
2889,0004048000,Capitale-Nationale
2890,0032105000,Outaouais
2891,0005029500,Laurentides
2892,3019410000,Montérégie
2893,0017135000,Chaudière-Appalaches
